Order Number,Order Time,用户ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1601372332,7/16/2020 20:58,57320214020,7/19/2020,,已送达,388.85,PayPal,,,,,2.87,405.21,2.79,,pc下单,,1.5,,0,6.99,到家,DC,0
1599497529,7/16/2020 20:58,56591778924,7/18/2020,,已送达,103.84,信用卡支付,,,,,2.93,108.1,7.98,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600905884,7/16/2020 20:58,58691768918,7/18/2020,,已送达,204.99,PayPal,,,,,5.72,211.97,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603799283,7/16/2020 21:02,59961747861,7/18/2020,普通投诉,退款已完成,186.6,信用卡支付,,,,,7.55,195.65,18.01,R-缺失商品,pc下单,,1.5,,0,0,自提,Boston,0
1598689965,7/16/2020 21:02,58291763362,7/18/2020,,已送达,89.42,PayPal,,,,,0.54,91.46,7.98,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602047315,7/16/2020 21:04,55663132968,7/18/2020,,已送达,224.82,信用卡支付,,,,,0,241.13,,,IPAD,2.3.1,1.5,,0,9.99,到家,NY,0
1600140866,7/16/2020 21:04,5899178518,7/19/2020,,已送达,95.24,PayPal,,,,,1.84,108.57,6.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598206153,7/16/2020 21:04,52297323764,7/26/2020,,订单已取消【播种缺货一键退款】,29.97,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0,38.33,38.33,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1600630761,7/16/2020 21:05,54871850273,7/23/2020,,订单已取消【需要取消一件/多件商品 || 需要加单】,82.87,余额支付,,,,,3.98,98.34,98.34,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599183502,7/16/2020 21:05,55820329153,7/19/2020,,已送达,69.96,余额支付,,,,,3.55,73.51,,,pc下单,,,,0,0,自提,NY,0
1597915218,7/16/2020 21:06,58061793392,7/18/2020,普通投诉,退款已完成,117.96,余额支付,,,,,2.28,125.58,3.59,R-质量问题,ios,2.3.1,1.5,,5,9.99,到家,Boston,0
1601997879,7/16/2020 21:08,52260933478,7/18/2020,,已送达,51.21,余额支付,,,,,0,54.71,3.49,,ios,2.3.1,1.5,,0,0,自提,NY,2
1596085559,7/16/2020 21:08,59641026769,7/18/2020,,已送达,125.68,PayPal,,,,,3.04,129.96,6.49,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596446350,7/16/2020 21:08,55130588488,7/21/2020,FGG责任,退款已完成,80.68,信用卡支付,,,,,3.48,95.5,21.99,R-缺失商品,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599652161,7/16/2020 21:08,54264619036,7/18/2020,,已送达,108.34,信用卡支付,,,,,2.73,122.36,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596001583,7/16/2020 21:08,54871850273,7/23/2020,,订单已取消【需要取消一件/多件商品 || 多买】,86.16,余额支付,,,,,3.98,101.63,101.63,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600949387,7/16/2020 21:10,54785829801,7/18/2020,,已送达,55.75,余额支付,,,,,1.29,67.53,,,ios,2.3.1,1.5,,0,6.99,到家,NY,2
1598689203,7/16/2020 21:11,59891716896,7/19/2020,,已送达,71.65,信用卡支付,,,,,0,80.14,4.78,,pc下单,,1.5,,0,6.99,到家,NY,0
1599426714,7/16/2020 21:11,58531453554,7/18/2020,,已送达,78.99,信用卡支付,,,,,0,79.14,5.59,,android,2.3.1,1.5,,0,0,自提,Boston,0
1594968690,7/16/2020 21:11,53857128092,7/19/2020,,已送达,93.22,信用卡支付,,,,,2.89,97.38,3.93,,ios,2.3.1,1.5,,0,0,自提,DC,0
1604506883,7/16/2020 21:12,59881792706,7/18/2020,,已送达,81.98,PayPal,,,,,1.29,84.64,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1602746652,7/16/2020 21:12,52450812250,7/19/2020,,已送达,114.47,信用卡支付,,,,,1.23,117.2,,,pc下单,,1.5,,0,0,自提,Boston,0
1603995643,7/16/2020 21:13,53150865748,7/19/2020,,已送达,105.12,PayPal,,,,,0,106.62,5.18,,pc下单,,1.5,,0,0,自提,Boston,0
1597575149,7/16/2020 21:14,53240570466,7/18/2020,,已送达,129.94,信用卡支付,,,,,4.66,140.25,3.98,,ios,2.3.1,1.5,,5,9.99,到家,Boston,0
1602920385,7/16/2020 21:15,57391797476,7/19/2020,普通投诉,拒绝退款,313.74,PayPal,,,,,6.68,336.69,12.68,R-质量问题,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598913074,7/16/2020 21:15,5936093228,7/18/2020,,已送达,74.5,信用卡支付,,,,,0,85.72,6.78,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604873186,7/16/2020 21:15,5285518186,7/19/2020,,已送达,122.73,PayPal,,,,,1.72,125.95,,,pc下单,,1.5,,0,0,自提,NY,0
1597251382,7/16/2020 21:15,59420340131,7/18/2020,普通投诉,已送达,132.81,PayPal,,,,,4.49,135.9,6.18,R-缺失商品,ios,2.3.1,,,0,0,自提,NY,0
1596058684,7/16/2020 21:15,54963152409,7/24/2020,,已送达,56.88,信用卡支付,,,,,0,70.16,10.48,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1602317236,7/16/2020 21:17,58820255075,7/19/2020,普通投诉,已送达,82.05,信用卡支付,,,,,4.44,93.48,3.58,R-商品变质,pc下单,,,,0,6.99,到家,DC,0
1601053128,7/16/2020 21:18,55880141997,7/18/2020,,已送达,120.9,支付宝/微信,,,,,5.74,129.5,,,ios,2.3.1,1.5,1.5,0,0,自提,NY,0
1599579395,7/16/2020 21:18,5302402306,7/19/2020,,已送达,66.15,余额支付,,,,,0.33,69.73,,,ios,2.3.1,1.5,,0,0,自提,DC,2
1598150514,7/16/2020 21:19,59731080505,7/19/2020,,已送达,81.66,信用卡支付,,,,,1.31,83.22,6.08,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598175480,7/16/2020 21:20,57860912128,7/18/2020,,已送达,24.17,信用卡支付,,,,,0,27.67,,,pc下单,,1.5,,0,0,自提,NY,2
1596890495,7/16/2020 21:20,59564681822,7/22/2020,,订单已取消【需要修改自提点和或时间 || 需要推迟时间】,124.02,PayPal,,,,,1.09,136.35,136.35,,IPAD,2.3.1,1.5,,0,9.99,到家,Boston,0
1597107509,7/16/2020 21:20,55862612101,7/21/2020,,已送达,102.31,信用卡支付,,,,,4.5,118.15,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597316653,7/16/2020 21:20,52320286443,7/19/2020,,已送达,74.6,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0.64,81.73,18.37,,pc下单,,1.5,,0,9.99,到家,NY,0
1597804563,7/16/2020 21:21,56841517946,7/18/2020,,已送达,118.93,信用卡支付,,,,,0.37,130.79,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1603021592,7/16/2020 21:21,54491482878,7/18/2020,,已送达,151.15,信用卡支付,,,,,2.21,154.08,1.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601220865,7/16/2020 21:21,58073241081,7/18/2020,,已送达,94.96,信用卡支付,,,,,3.31,98.67,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595480664,7/16/2020 21:22,55520343184,7/19/2020,普通投诉,已送达,212.84,PayPal,,,,,0,224.33,5.58,R-其他,pc下单,,1.5,,0,9.99,到家,NY,0
1599485179,7/16/2020 21:24,5783473705,7/18/2020,,订单已取消【需要修改自提点和或时间 || 自提点错误】,103.43,信用卡支付,,,,,0,104.67,104.67,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601373392,7/16/2020 21:25,58064612576,7/19/2020,,已送达,575.23,信用卡支付,,,,,0,591.72,14.76,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604259528,7/16/2020 21:25,52351853897,7/23/2020,,已送达,107.29,信用卡支付,,,,,4.46,112.97,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598137724,7/16/2020 21:25,56331921295,7/18/2020,,已送达,23.21,信用卡支付,,,,,0,25.21,2.79,,ios,2.3.1,,,0,0,自提,NY,2
1604235518,7/16/2020 21:27,52461730646,7/18/2020,,已送达,214.25,余额支付,,,,,4.68,230.42,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1597357403,7/16/2020 21:27,57763145588,7/18/2020,,已送达,99.31,信用卡支付,,,,,0,99.77,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600210539,7/16/2020 21:28,56060797386,7/18/2020,,已送达,225.56,信用卡支付,,,,,0,242.05,16.77,,pc下单,,1.5,,0,9.99,到家,NY,0
1597885040,7/16/2020 21:28,52220271454,7/19/2020,,已送达,223.72,信用卡支付,,,,,0,234.43,21.96,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596670436,7/16/2020 21:29,54991742938,7/21/2020,,已送达,96.66,余额支付,,,,,1.48,108.33,4.19,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1601494142,7/16/2020 21:31,54461717562,7/18/2020,,已送达,158.67,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,3.68,167.79,,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1603246952,7/16/2020 21:31,527469920,7/19/2020,,订单已取消【需要取消一件/多件商品 || 需要添加几项食物】,172.19,信用卡支付,,,,,2.45,186.13,186.13,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1595849354,7/16/2020 21:31,5783473705,7/18/2020,,已送达,95.86,信用卡支付,,,,,0,97.36,4.58,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602248864,7/16/2020 21:31,55920320136,7/19/2020,,已送达,126.45,信用卡支付,,,,,2.33,140.27,12.39,,pc下单,,1.5,,0,9.99,到家,NY,0
1596188517,7/16/2020 21:32,5716467586,7/18/2020,,已送达,165.16,余额支付,,,,,1.89,183.38,18.26,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1598964494,7/16/2020 21:32,5734107534,7/19/2020,,已送达,80.44,信用卡支付,,,,,2.09,82.37,,,ios,2.3.1,,,0,0,自提,DC,0
1600154925,7/16/2020 21:32,55170386207,7/29/2020,,备货中,22.99,信用卡支付,,,,,0.57,27.06,,,pc下单,,1.5,,0,0,自提,DC,2
1595661690,7/16/2020 21:32,58461755926,7/18/2020,,已送达,159.14,余额支付,,,,,6.07,165.96,19.06,,android,2.3.1,1.5,,0,0,自提,NY,0
1595906707,7/16/2020 21:32,55757151999,7/19/2020,,已送达,25.22,PayPal,,,,,0.63,29.35,,,ios,2.3.1,1.5,,0,0,自提,DC,2
1602973109,7/16/2020 21:33,52084549577,7/18/2020,,已送达,70.28,余额支付,,,,,0,70.28,1.6,,pc下单,,,,0,0,自提,NY,0
1603106117,7/16/2020 21:34,56864645138,7/19/2020,,已送达,85.98,PayPal,,,,,0,92.47,12.47,,pc下单,,1.5,,5,9.99,到家,NY,0
1603628920,7/16/2020 21:34,54686055678,7/18/2020,,已送达,74.61,PayPal,,,,,0,75.87,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601209248,7/16/2020 21:36,53457115555,7/19/2020,,已送达,102.15,信用卡支付,,,,,2.55,105.2,18.88,,ios,2.3.1,1.5,,0,0,自提,DC,0
1596632980,7/16/2020 21:36,59161761265,7/29/2020,,订单已取消【需要取消一件/多件商品 || 榴莲】,166.73,PayPal,,,,,0,177.17,177.17,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1595977089,7/16/2020 21:38,55424038324,7/18/2020,,已送达,166.72,余额支付,,,,,3.48,178.69,5.19,,pc下单,,1.5,,0,6.99,到家,DC,0
1600859445,7/16/2020 21:38,59186077700,7/18/2020,,已送达,92.71,信用卡支付,,,,,0.49,94.43,1.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595944180,7/16/2020 21:38,55120370569,7/18/2020,,已送达,70.73,信用卡支付,,,,,0.63,72.86,,,pc下单,,1.5,,0,0,自提,NY,0
1603733739,7/16/2020 21:39,56641512002,7/25/2020,,已送达,105.33,信用卡支付,,,,,4.17,120.76,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604011372,7/16/2020 21:41,5229781427,7/18/2020,,已送达,83.34,PayPal,,,,,2.3,87.14,5.49,,pc下单,,1.5,,0,0,自提,Boston,0
1596049206,7/16/2020 21:42,59861759547,7/19/2020,,已送达,175.8,信用卡支付,,,,,6.7,183.72,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1598303734,7/16/2020 21:43,56850882124,7/19/2020,,已送达,127.1,信用卡支付,,,,,1.05,129.65,,,pc下单,,1.5,,0,0,自提,Boston,0
1596092562,7/16/2020 21:43,53830132123,7/18/2020,,已送达,94.41,信用卡支付,,,,,0,101.4,2.79,,pc下单,,,,0,6.99,到家,DC,0
1599875776,7/16/2020 21:44,53291420647,7/18/2020,普通投诉,已送达,145.14,信用卡支付,,,,,0.15,146.07,16.63,R-缺失商品,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1603275019,7/16/2020 21:44,56786034651,7/19/2020,,已送达,97.08,PayPal,,,,,3.81,101.04,8.48,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596710392,7/16/2020 21:46,54091957255,7/18/2020,,已送达,69.66,信用卡支付,,,,,0.72,81.72,5.09,,IPAD,2.3.1,1.5,,0,9.99,到家,NY,0
1604446983,7/16/2020 21:46,52030159113,7/19/2020,,已送达,121.19,余额支付,,,,,0,129.54,0.85,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1604500520,7/16/2020 21:47,5718482379,7/18/2020,,已送达,227.27,余额支付,,,,,0,238.76,,,pc下单,,1.5,,0,9.99,到家,NY,0
1603675443,7/16/2020 21:47,54550888798,7/18/2020,,已送达,103.49,信用卡支付,,,,,0,114.83,18.59,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1597850941,7/16/2020 21:48,59120393370,7/18/2020,,已送达,161.51,支付宝/微信,,,,,4.92,169.43,,,pc下单,,1.5,1.5,0,0,自提,NY,0
1600141225,7/16/2020 21:49,56791717777,7/19/2020,,已送达,75.09,信用卡支付,,,,,0.38,86.06,1.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602077687,7/16/2020 21:51,55164699304,7/19/2020,,已送达,193.59,PayPal,,,,,5.92,211,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596568118,7/16/2020 21:51,59660933351,7/18/2020,,已送达,145.85,信用卡支付,,,,,1.57,148.68,,,android,2.3.1,1.5,,0,0,自提,NY,0
1604155830,7/16/2020 21:51,57864675507,7/19/2020,,已送达,70.01,PayPal,,,,,0.29,81.54,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598236070,7/16/2020 21:51,57376519357,7/18/2020,,已送达,105.49,信用卡支付,,,,,0,113.85,,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1602704333,7/16/2020 21:51,59241244465,7/18/2020,,已送达,71.57,PayPal,,,,,0,72.82,6.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600163820,7/16/2020 21:52,57663121748,7/19/2020,,已送达,120.19,信用卡支付,,,,,2.42,123.87,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595072671,7/16/2020 21:52,52973476965,7/18/2020,,已送达,40.45,信用卡支付,,,,,0.43,44.38,,,pc下单,,1.5,,0,0,自提,NY,2
1599182225,7/16/2020 21:52,52855127195,7/19/2020,,已送达,235.83,PayPal,,,,,5.09,251.51,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596077762,7/16/2020 21:52,52985772059,7/21/2020,,已送达,108.66,信用卡支付,,,,,0,119.87,6.78,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598910477,7/16/2020 21:53,55891739028,7/19/2020,,已送达,163.42,信用卡支付,,,,,2.17,176.91,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600719763,7/16/2020 21:53,55020118659,7/28/2020,,已送达,69.53,信用卡支付,10,2015186590,,,0.38,71.23,3.98,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596399704,7/16/2020 21:54,55064615028,7/19/2020,,已送达,93.51,信用卡支付,,,,,1.04,95.82,1.99,,android,2.3.1,1.5,,0,0,自提,NY,0
1596980278,7/16/2020 21:56,58561443692,7/18/2020,,已送达,89.2,PayPal,,,,,0,100.69,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1596511169,7/16/2020 21:57,56897072741,7/21/2020,,已送达,74.37,余额支付,,,,,1.75,76.52,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600847853,7/16/2020 21:59,5798058357,7/19/2020,,已送达,176.68,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,4.71,187.03,25.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595754579,7/16/2020 22:00,57486094340,7/18/2020,,已送达,104.36,信用卡支付,,,,,1.05,105.83,19.26,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597855116,7/16/2020 22:00,58561788172,7/18/2020,,已送达,76.54,PayPal,,,,,0,86.53,23.37,R-其他,ios,2.3.1,,,0,9.99,到家,Boston,0
1598531508,7/16/2020 22:02,54420335588,7/18/2020,,已送达,77.15,信用卡支付,,,,,0.75,79.13,5,R-商品不符,ios,2.3.1,1.5,,0,0,自提,NY,0
1602044555,7/16/2020 22:04,53197828704,7/19/2020,,已送达,161.55,信用卡支付,,,,,1.99,165.04,,,pc下单,,1.5,,0,0,自提,Boston,0
1600843977,7/16/2020 22:05,52620385009,7/18/2020,,已送达,72.03,信用卡支付,3,1595750643,,,0,69.61,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598595286,7/16/2020 22:06,58021798953,7/21/2020,,已送达,70.17,信用卡支付,,,,,3.54,85.2,2.28,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604706622,7/16/2020 22:06,52085734094,7/19/2020,,已送达,123.76,PayPal,,,,,1.55,125.67,4.24,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596093737,7/16/2020 22:06,58780229758,7/18/2020,,已送达,129,信用卡支付,,,,,2.32,141.46,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596481979,7/16/2020 22:07,58970359302,7/19/2020,,已送达,101.22,信用卡支付,,,,,2.53,105.25,,,ios,2.3.1,1.5,,0,0,自提,DC,0
1601994832,7/16/2020 22:07,52657134290,7/19/2020,,已送达,75.59,PayPal,,,,,1.89,78.23,9.88,,ios,2.3.1,1.5,,0,0,自提,DC,0
1602193097,7/16/2020 22:07,57686071976,7/19/2020,,已送达,129.81,余额支付,,,,,4.89,135.08,8.16,,ios,2.3.1,1.5,,0,0,自提,DC,0
1597567529,7/16/2020 22:07,54634731576,7/18/2020,,已送达,70.11,信用卡支付,,,,,0.93,82.53,,,pc下单,,1.5,,0,9.99,到家,NY,0
1595061573,7/16/2020 22:07,59495929545,7/28/2020,,已送达,77.46,PayPal,,,,,0.31,78.43,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1599833392,7/16/2020 22:08,57130266392,7/24/2020,,订单已取消【价格原因 || 需要加东西】,68.4,PayPal,,,,,0,71.7,71.7,,android,2.3.1,1.5,,0,0,自提,NY,2
1603170216,7/16/2020 22:08,52934777708,7/18/2020,,已送达,125.73,信用卡支付,,,,,3.13,140.35,5.76,,pc下单,,1.5,,0,9.99,到家,NY,0
1601430525,7/16/2020 22:09,53560956203,7/18/2020,,已送达,145.3,信用卡支付,,,,,2.63,148.35,4.24,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600971451,7/16/2020 22:11,52397857725,7/18/2020,,已送达,104.29,信用卡支付,,,,,0,105.79,,,pc下单,,1.5,,0,0,自提,Boston,0
1604083455,7/16/2020 22:11,5474409515,7/18/2020,,已送达,67.56,PayPal,,,,,0.31,71.11,16.76,,ios,2.3.1,1.5,,0,0,自提,NY,2
1602477600,7/16/2020 22:13,54921325724,7/19/2020,,已送达,126.99,信用卡支付,,,,,2.75,141.23,7.33,,pc下单,,1.5,,0,9.99,到家,NY,0
1599268941,7/16/2020 22:14,56497387730,7/18/2020,,已送达,308.63,余额支付,,,,,9.26,328.46,2.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599950506,7/16/2020 22:14,57990820426,7/18/2020,,已送达,78.35,信用卡支付,,,,,0,89.67,1.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603048322,7/16/2020 22:14,59444383121,7/18/2020,,已送达,368.02,信用卡支付,,,,,3.66,384.17,14.16,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1603709767,7/16/2020 22:14,5442037942,7/18/2020,,已送达,251.13,余额支付,,,,,12.4,264.34,,,ios,2.2.4,1.5,,0,0,自提,NY,0
1599271223,7/16/2020 22:15,52143427674,7/18/2020,,已送达,178.79,PayPal,,,,,1.51,180.85,13.98,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595329454,7/16/2020 22:17,5457035520,7/19/2020,,已送达,43.29,信用卡支付,,,,,0.95,47.74,,,ios,2.3.1,1.5,,0,0,自提,DC,2
1597763151,7/16/2020 22:18,52085734325,7/18/2020,,已送达,347.54,信用卡支付,,,,,0.38,364.41,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597198140,7/16/2020 22:18,55751775919,7/18/2020,,已送达,169.79,余额支付,,,,,0.18,181.3,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597621323,7/16/2020 22:19,58763138825,7/18/2020,,已送达,205.18,信用卡支付,,,,,0,216.46,27.25,,IPAD,2.3.1,1.5,,0,9.99,到家,Boston,0
1601789537,7/16/2020 22:20,54446950306,7/19/2020,,已送达,164.19,余额支付,,,,,1.84,167.53,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601751427,7/16/2020 22:20,5363149716,7/19/2020,,已送达,221.14,信用卡支付,,,,,2.13,229.01,7.1,,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1597483359,7/16/2020 22:21,53990876919,7/18/2020,,已送达,51.73,信用卡支付,,,,,2.91,55.29,,,ios,2.3.1,,,0,0,自提,NY,2
1601353701,7/16/2020 22:22,59091713141,7/18/2020,,已送达,81.87,PayPal,,,,,0,83.15,0.8,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598200955,7/16/2020 22:23,59951861027,7/24/2020,,已送达,69.73,PayPal,,,,,1.84,72.16,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601802331,7/16/2020 22:23,54151617446,7/19/2020,,已送达,113.65,信用卡支付,,,,,2.17,127.31,8.48,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595333349,7/16/2020 22:23,54820349888,7/18/2020,,已送达,104.41,PayPal,,,,,3.29,107.53,,,ios,2.3.1,,,0,0,自提,NY,0
1595449664,7/16/2020 22:24,55950293393,7/18/2020,,已送达,145.98,信用卡支付,,,,,0,147.48,13.48,,pc下单,,1.5,,0,0,自提,NY,0
1596053651,7/16/2020 22:24,59731068532,7/18/2020,,已送达,158.69,余额支付,,,,,1.31,171.49,1.09,,pc下单,,1.5,,0,9.99,到家,Boston,0
1601941799,7/16/2020 22:24,59141095,7/18/2020,,已送达,72.21,信用卡支付,,,,,0.38,84.08,0.8,,pc下单,,1.5,,0,9.99,到家,NY,0
1596508879,7/16/2020 22:24,58820395820,7/18/2020,,已送达,145.95,信用卡支付,,,,,3.35,150.65,0.8,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602587782,7/16/2020 22:25,52091788508,7/18/2020,,已送达,161.71,PayPal,,,,,2.35,175.55,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1595659173,7/16/2020 22:25,52720397726,7/18/2020,,已送达,89.96,余额支付,,,,,2.7,93.5,7.58,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603163853,7/16/2020 22:25,56651387319,7/18/2020,,已送达,115.3,信用卡支付,,,,,0.58,127.37,0.68,,pc下单,,1.5,,0,9.99,到家,NY,0
1602576698,7/16/2020 22:26,59734788024,7/19/2020,,已送达,152.14,余额支付,,,,,0,153.64,8.08,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595236428,7/16/2020 22:29,52540468025,7/18/2020,,已送达,251.93,余额支付,,,,,2.22,268.86,4.58,,ios,2.3.1,,,0,9.99,到家,Boston,0
1597705492,7/16/2020 22:30,5879178679,7/19/2020,,已送达,164.18,信用卡支付,,,,,1.08,176.48,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600789202,7/16/2020 22:30,56080477359,7/18/2020,,已送达,39.91,信用卡支付,,,,,1.79,42.86,,,ios,2.3.1,,,0,0,自提,NY,2
1598523667,7/16/2020 22:30,57124050004,7/19/2020,,已送达,159.69,信用卡支付,,,,,0,170.96,35.96,,IPAD,2.3.1,1.5,,0,9.99,到家,Boston,0
1599093019,7/16/2020 22:30,52993423977,7/19/2020,,已送达,37.5,PayPal,,,,,0.56,41.56,,,pc下单,,1.5,,0,0,自提,NY,2
1602852719,7/16/2020 22:32,52550843042,7/19/2020,,已送达,133.9,信用卡支付,,,,,5.75,141.02,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1595902570,7/16/2020 22:33,52934749986,7/18/2020,,已送达,121.6,PayPal,,,,,3.54,136.63,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596656669,7/16/2020 22:34,58264698858,7/18/2020,,已送达,183.47,信用卡支付,,,,,4.18,199.14,13.72,,pc下单,,1.5,,0,9.99,到家,NY,0
1597454425,7/16/2020 22:35,52764644142,7/18/2020,,已送达,84.32,PayPal,,,,,0.22,85.16,0.8,,android,2.3.1,1.5,,0,0,自提,NY,0
1595145933,7/16/2020 22:35,56191757678,7/19/2020,,已送达,77.63,余额支付,,,,,1.74,74.79,2.99,,android,2.3.1,1.5,,5,0,自提,NY,0
1601389616,7/16/2020 22:35,52591715139,7/19/2020,,已送达,221.83,信用卡支付,,,,,3.18,225.86,2.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595122723,7/16/2020 22:36,54520665581,7/19/2020,,已送达,155.26,信用卡支付,,,,,1.38,165.13,6.3,,pc下单,,1.5,,0,6.99,到家,DC,0
1597847817,7/16/2020 22:36,53631466088,7/18/2020,,已送达,136.78,信用卡支付,,,,,2.41,140.69,4.79,,pc下单,,1.5,,0,0,自提,NY,0
1595626933,7/16/2020 22:36,5702033894,7/19/2020,,已送达,103.58,余额支付,,,,,0,115.07,,,pc下单,,1.5,,0,9.99,到家,NY,0
1597338127,7/16/2020 22:37,54441525013,7/18/2020,,已送达,174.69,信用卡支付,,,,,1.2,177.39,6.98,,pc下单,,1.5,,0,0,自提,NY,0
1595631633,7/16/2020 22:37,57881453012,7/18/2020,,已送达,144.31,余额支付,,,,,0,154.02,8.08,,ios,2.3.1,,,0,9.99,到家,NY,0
1602288854,7/16/2020 22:37,58735288068,7/18/2020,,已送达,106.55,PayPal,,,,,3.3,111.18,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601823166,7/16/2020 22:38,53792977479,7/18/2020,,已送达,119.16,信用卡支付,,,,,1.31,128.05,0.68,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1600722805,7/16/2020 22:38,57330168335,7/18/2020,,已送达,72.95,信用卡支付,,,,,2.02,75.75,3.49,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596805593,7/16/2020 22:39,59251674635,7/19/2020,,已送达,89.89,信用卡支付,,,,,3.18,93.61,3.09,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596556888,7/16/2020 22:39,55091733493,7/19/2020,,已送达,127.63,信用卡支付,,,,,8.07,147.19,3.49,,pc下单,,1.5,,0,9.99,到家,NY,0
