Order Number,Order Time,Cust ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1595295044,7/7/2020 22:06,57851628788,7/9/2020,,已送达,155.89,信用卡支付,,,,,4.01,161.4,,,pc下单,,1.5,,0,0,自提,NY,0
1596681473,7/7/2020 22:07,59195929812,7/9/2020,,已送达,164.89,信用卡支付,,,,,1.36,177.74,8.19,,pc下单,,1.5,,0,9.99,到家,NY,0
1601760293,7/7/2020 22:07,59997378886,7/9/2020,,已送达,82.08,支付宝/微信,,,,,0.28,85.36,1.52,,IPAD,2.3.1,1.5,1.5,0,0,自提,NY,0
1595365543,7/7/2020 22:08,57386277222,7/9/2020,,已送达,59.44,PayPal,,,,,0.53,63.31,5.99,,ios,2.2.4,1.5,,0,0,自提,NY,2
1595385683,7/7/2020 22:08,59750881098,7/9/2020,,已送达,125.93,余额支付,,,,,2.42,134.61,,,ios,2.2.8,1.5,,5,9.99,到家,NY,0
1602574351,7/7/2020 22:08,53034748138,7/9/2020,,已送达,86.22,PayPal,,,,,1.49,88.13,,,android,2.3.1,1.5,,0,0,自提,NY,0
1603503455,7/7/2020 22:10,5752404082,7/11/2020,,已送达,266.48,信用卡支付,,,,,1.98,276.79,7.28,,ios,2.3.1,1.5,,5,6.99,到家,DC,0
1595223010,7/7/2020 22:11,56034738366,7/12/2020,,已送达,155.37,PayPal,,,,,1.72,168.58,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601363859,7/7/2020 22:11,56920313401,7/9/2020,,已送达,113.42,PayPal,,,,,4.59,119.25,4.29,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597896917,7/7/2020 22:12,5869198791,7/11/2020,,已送达,107.33,信用卡支付,,,,,3.81,116.55,,,ios,2.3.1,1.5,,5,9.99,到家,Boston,0
1594740197,7/7/2020 22:13,58191785712,7/11/2020,,已送达,156.48,信用卡支付,,,,,1.08,169.05,3.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1601392642,7/7/2020 22:15,59860937498,7/9/2020,FGG责任,已送达,304.79,余额支付,,,,,0,316.28,14.3,R-商品不符,pc下单,,1.5,,5,9.99,到家,NY,0
1602389666,7/7/2020 22:16,57665020223,7/12/2020,,已送达,102.43,PayPal,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0.68,109.41,,,android,2.2.4,1.5,,0,9.99,到家,NY,0
1595753040,7/7/2020 22:17,58184593325,7/11/2020,,已送达,76.4,信用卡支付,,,,,3.37,81.27,2,,pc下单,,1.5,,0,0,自提,NY,0
1601092744,7/7/2020 22:17,53741475989,7/12/2020,,已送达,70.86,余额支付,,,,,0,69.48,29.74,,android,2.3.1,,,0,0,自提,Boston,0
1601304355,7/7/2020 22:18,56264670132,7/9/2020,普通投诉,已送达,116.43,信用卡支付,,,,,2.31,126.32,4.87,R-商品变质,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1596504496,7/7/2020 22:19,59554168758,7/11/2020,,订单已取消【其他原因（请在下方文字框输入） || 加东西！！】,186.47,信用卡支付,,,,,4.79,202.47,202.47,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597017244,7/7/2020 22:19,52830360809,7/11/2020,,已送达,156.92,PayPal,,,,,1.25,154.45,,,ios,2.3.1,1.5,,5,0,自提,NY,0
1595313184,7/7/2020 22:22,58951616636,7/9/2020,,已送达,79.36,PayPal,,,,,0,79.46,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595633564,7/7/2020 22:23,52755175809,7/9/2020,,已送达,64.67,PayPal,,,,,1.09,69.08,,,android,2.3.1,1.5,,0,0,自提,NY,2
1599649356,7/7/2020 22:26,57265099267,7/11/2020,,退款已完成,237.51,支付宝/微信,,,,,1.56,244.06,26.44,R-质量问题,pc下单,,1.5,1.5,5,6.99,到家,DC,0
1594646636,7/7/2020 22:26,57263147048,7/9/2020,,已送达,83.69,余额支付,,,,,1.35,86.42,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597133426,7/7/2020 22:27,56991790962,7/19/2020,,已送达,199.12,信用卡支付,,,,,1.03,200.81,29.25,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600341335,7/7/2020 22:27,5396469780,7/11/2020,,已送达,220.2,信用卡支付,,,,,2.86,233.29,11.38,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1601675471,7/7/2020 22:28,54361780653,7/9/2020,,已送达,96.93,余额支付,,,,,1.03,99.18,45.77,,android,2.3.1,1.5,,0,0,自提,NY,0
1596446744,7/7/2020 22:28,55891761028,7/11/2020,,已送达,374.81,信用卡支付,,,,,3.65,391.95,11.38,,pc下单,,1.5,,0,6.99,到家,NY,0
1597609987,7/7/2020 22:29,52076528828,7/18/2020,,已送达,108.51,PayPal,,,,,5.46,114.47,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1602824518,7/7/2020 22:30,57365096319,7/11/2020,,已送达,278.43,信用卡支付,,,,,9.24,295.14,,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1597045468,7/7/2020 22:31,55271836642,7/9/2020,,已送达,109.31,信用卡支付,,,,,0,109.06,,,ios,2.3.1,,,0,0,自提,NY,0
1602556319,7/7/2020 22:32,58591989278,7/11/2020,普通投诉,已送达,209.7,信用卡支付,,,,,0,211.2,39.95,R-缺失商品,pc下单,,1.5,,0,0,自提,OT,0
1603877796,7/7/2020 22:32,56755189297,7/9/2020,,已送达,121.57,信用卡支付,,,,,0.76,133.82,16.38,,pc下单,,1.5,,0,9.99,到家,NY,0
1594570739,7/7/2020 22:32,56886017391,7/11/2020,,已送达,124.76,信用卡支付,,,,,5.35,130.11,2.99,,ios,2.3.1,,,0,0,自提,NY,0
1602656711,7/7/2020 22:34,55930932748,7/11/2020,,订单已取消【需要取消一件/多件商品 || 再看看】,47,信用卡支付,,,,,1.7,60.53,60.53,,ios,2.3.1,,,0,9.99,到家,NY,2
1602269185,7/7/2020 22:35,59885728943,7/11/2020,,已送达,127.97,信用卡支付,,,,,0.61,140.07,7.88,,pc下单,,1.5,,0,9.99,到家,Boston,0
1598452162,7/7/2020 22:35,57420337071,7/9/2020,,已送达,178.85,信用卡支付,,,,,2.44,192.56,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596908091,7/7/2020 22:35,59064615534,7/12/2020,,已送达,226.47,信用卡支付,,,,,2.87,240.66,16.37,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599625673,7/7/2020 22:35,58391716869,7/9/2020,,已送达,120.75,信用卡支付,,,,,4.76,134,,,pc下单,,1.5,,0,6.99,到家,NY,0
1594196079,7/7/2020 22:37,52391770433,7/9/2020,,已送达,157.45,信用卡支付,,,,,9.61,178.43,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598349541,7/7/2020 22:37,59230128248,7/11/2020,,已送达,345.34,余额支付,,,,,15.74,362.58,,,pc下单,,1.5,,0,0,自提,OT,0
1594305239,7/7/2020 22:38,5296466547,7/9/2020,,已送达,79.73,信用卡支付,,,,,1.12,92.19,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596396626,7/7/2020 22:38,52560727428,7/9/2020,,已送达,101.41,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0,106.52,6.99,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1596100155,7/7/2020 22:40,52392917097,7/9/2020,,已送达,76.81,信用卡支付,,,,,0.33,88.48,4.51,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596698285,7/7/2020 22:40,57991767931,7/11/2020,,订单已取消【需要取消一件/多件商品 || 需加單】,201,PayPal,,,,,10.13,211.71,211.71,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595536280,7/7/2020 22:40,59285799788,7/11/2020,,已送达,225.72,信用卡支付,,,,,6.22,243.43,5.28,,pc下单,,1.5,,0,9.99,到家,Boston,0
1603880085,7/7/2020 22:41,53361497195,7/18/2020,,已送达,69.63,余额支付,,,,,0,66.13,,,pc下单,,1.5,,5,0,自提,OT,0
1596380151,7/7/2020 22:42,52493644292,7/9/2020,普通投诉,已送达,209.67,余额支付,,,,,0.86,221.33,10.82,R-质量问题,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603938360,7/7/2020 22:42,54791743182,7/11/2020,,已送达,94.65,信用卡支付,,,,,0,106.14,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1603819052,7/7/2020 22:44,52141377827,7/9/2020,普通投诉,已送达,139.25,PayPal,,,,,1.51,152.1,12.57,R-缺失商品,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597886787,7/7/2020 22:47,52220138576,7/11/2020,,已送达,39.17,信用卡支付,,,,,0.72,43.23,,,ios,2.3.0,1.5,,0,0,自提,OT,2
1595092369,7/7/2020 22:47,59291740473,7/9/2020,,已送达,93.33,PayPal,,,,,1.75,106.44,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597298242,7/7/2020 22:49,59020153645,7/9/2020,,已送达,61.51,信用卡支付,2,2019536450,,,0.41,63.2,7.97,,ios,2.3.1,1.5,,0,0,自提,NY,2
1595348888,7/7/2020 22:49,52974720965,7/9/2020,普通投诉,已送达,184.25,余额支付,,,,,0.31,196.05,15.5,R-缺失商品,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595712437,7/7/2020 22:50,57781453259,7/12/2020,,已送达,86.9,信用卡支付,,,,,0,87.6,9.59,,android,2.3.1,1.5,,0,0,自提,DC,0
1601987745,7/7/2020 22:50,53830185511,7/12/2020,,订单已取消【需要取消一件/多件商品 || 重新预订】,402.49,支付宝/微信,,,,,9.99,417.48,417.48,,pc下单,,1.5,1.5,0,0,自提,DC,0
1600613826,7/7/2020 22:50,56320345031,7/9/2020,,已送达,178.48,余额支付,,,,,0,179.75,9.06,R-数量/重量不符,android,2.3.1,1.5,,0,0,自提,NY,0
1600275002,7/7/2020 22:50,52391791713,7/9/2020,,已送达,75.92,余额支付,,,,,0,82.91,,,ios,2.3.1,,,0,6.99,到家,NY,0
1601957213,7/7/2020 22:53,52097320979,7/9/2020,,已送达,107.33,信用卡支付,,,,,3.9,122.72,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598421184,7/7/2020 22:54,54990856002,7/9/2020,,已送达,46.35,信用卡支付,,,,,0,49.85,,,pc下单,,1.5,,0,0,自提,NY,2
1602208673,7/7/2020 22:54,5826504967,7/11/2020,,已送达,175.45,信用卡支付,,,,,6.3,193.24,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598610717,7/7/2020 22:54,5435715454,7/11/2020,,已送达,112.67,PayPal,,,,,3.1,123.24,6.04,,IPAD,2.3.1,1.5,,0,6.99,到家,DC,0
1595318323,7/7/2020 22:55,54721718883,7/9/2020,,已送达,173.35,信用卡支付,,,,,0,183.34,,,pc下单,,,,0,9.99,到家,NY,0
1594889587,7/7/2020 22:56,56391796025,7/9/2020,,已送达,114.38,PayPal,,,,,0,125.87,2.39,,pc下单,,1.5,,0,9.99,到家,NY,0
1598420650,7/7/2020 22:56,56071868537,7/14/2020,,已送达,210.65,信用卡支付,,,,,1.14,213.29,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595794045,7/7/2020 22:58,5487321669,7/11/2020,普通投诉,已送达,190.55,信用卡支付,,,,,0,201.9,19.62,R-数量/重量不符,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602178766,7/7/2020 22:58,59997378886,7/9/2020,,已送达,79.76,支付宝/微信,,,,,0,82.76,16.16,,IPAD,2.3.1,1.5,1.5,0,0,自提,NY,0
1599261103,7/7/2020 22:59,57731475334,7/9/2020,,已送达,170.88,信用卡支付,,,,,0,181.47,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1596879774,7/7/2020 22:59,53460779750,7/9/2020,,已送达,70.4,信用卡支付,,,,,1.56,83.27,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597221287,7/7/2020 23:00,52560740700,7/9/2020,,已送达,24.49,信用卡支付,,,,,0.35,35.33,,,pc下单,,1.5,,0,6.99,到家,NY,2
1597794647,7/7/2020 23:04,52920180860,7/9/2020,普通投诉,已送达,208.32,信用卡支付,,,,,0,214.81,34.81,R-质量问题,pc下单,,1.5,,5,9.99,到家,NY,0
1596537968,7/7/2020 23:06,56361496303,7/11/2020,,已送达,83.45,信用卡支付,,,,,0,84.81,6.38,,ios,2.3.1,1.5,,0,0,自提,OT,0
1594508646,7/7/2020 23:06,58052078373,7/9/2020,,已送达,69.9,信用卡支付,,,2,Employee Code,2.71,71.86,,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1596117162,7/7/2020 23:06,55861719396,7/9/2020,,已送达,443.25,信用卡支付,,,,,12.07,456.66,,,android,2.3.1,1.5,,0,0,自提,NY,0
1597298626,7/7/2020 23:07,55526735969,7/16/2020,,已送达,103.46,信用卡支付,,,,,4.43,116.23,,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1599392657,7/7/2020 23:08,55034786681,7/11/2020,,已送达,215.7,余额支付,2,3475866810,,,2.94,218.14,,,pc下单,,1.5,,0,0,自提,OT,0
1602112660,7/7/2020 23:09,58991753308,7/9/2020,,已送达,139.16,信用卡支付,,,,,1.13,151.78,8.13,,pc下单,,1.5,,0,9.99,到家,NY,0
1595677472,7/7/2020 23:09,55692922809,7/9/2020,,已送达,56.42,信用卡支付,,,,,0.51,59.47,,,ios,2.3.1,1.5,,0,0,自提,NY,2
1597112630,7/7/2020 23:09,57864652008,7/9/2020,普通投诉,已送达,74.62,信用卡支付,,,,,2.81,78.93,13.81,R-商品变质,pc下单,,1.5,,0,0,自提,NY,0
1600935086,7/7/2020 23:11,58971630597,7/9/2020,,已送达,95.61,信用卡支付,,,,,0,105.6,,,pc下单,,,,0,9.99,到家,NY,0
1597987541,7/7/2020 23:12,57644363792,7/11/2020,,已送达,246.39,信用卡支付,,,,,3.29,253.17,6.28,,pc下单,,1.5,,5,6.99,到家,DC,0
1602509295,7/7/2020 23:12,55276586889,7/11/2020,普通投诉,已送达,197.58,信用卡支付,,,,,2.93,212,8.49,R-商品变质,pc下单,,1.5,,0,9.99,到家,NY,0
1596709348,7/7/2020 23:16,52951679812,7/9/2020,,已送达,31.42,PayPal,,,,,1.34,36.12,,,IPAD,2.3.1,1.5,,0,0,自提,NY,2
1595020748,7/7/2020 23:16,55672490237,7/9/2020,,已送达,51.72,PayPal,,,,,0.73,64.44,,,pc下单,,,,0,9.99,到家,NY,2
1594888405,7/7/2020 23:18,57561797363,7/12/2020,,已送达,71.35,余额支付,,,,,0,66.8,,,ios,2.3.1,1.5,,5,0,自提,Boston,0
1597165473,7/7/2020 23:18,59624038658,7/11/2020,,已送达,71.43,信用卡支付,2,补发盒装黄冰糖[回馈赠礼]代金券,,,0.73,75.85,8.99,R-其他,android,2.3.1,,,0,6.99,到家,DC,0
1602605480,7/7/2020 23:20,58691765027,7/9/2020,,已送达,183.5,信用卡支付,,,,,6.03,201.02,2.71,,pc下单,,1.5,,0,9.99,到家,NY,0
1597396868,7/7/2020 23:21,54620695110,7/12/2020,,已送达,116.8,支付宝/微信,,,,,0.37,129.94,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1595866841,7/7/2020 23:21,53224890506,7/11/2020,,已送达,87.27,PayPal,,,,,1.47,85.24,,,pc下单,,1.5,,5,0,自提,OT,0
1594193136,7/7/2020 23:23,52020319080,7/9/2020,,已送达,81.49,余额支付,,,,,0,92.79,3.98,,android,2.3.0,1.5,,0,9.99,到家,NY,0
1597265130,7/7/2020 23:26,52664643371,7/9/2020,,已送达,102.69,信用卡支付,,,,,2.12,116.14,6.49,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599052615,7/7/2020 23:27,56161266270,7/9/2020,,已送达,107.78,PayPal,,,,,2.93,121.99,4.29,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596790895,7/7/2020 23:28,59857039408,7/9/2020,,已送达,218.49,支付宝/微信,,,,,2.28,233.62,6.99,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1594351256,7/7/2020 23:30,55531358243,7/11/2020,,已送达,33.32,信用卡支付,,,,,0.51,34.81,,,IPAD,2.3.1,,,0,0,自提,OT,2
1597103280,7/7/2020 23:31,52885734036,7/11/2020,,已送达,108.81,信用卡支付,,,,,0,120.3,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1595133352,7/7/2020 23:32,56734797364,7/9/2020,,已送达,70.02,信用卡支付,,,,,1.92,73.18,3.49,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597609787,7/7/2020 23:32,5423479342,7/9/2020,,已送达,207.89,PayPal,2,1593557846,,,4.35,211.05,1.52,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596080182,7/7/2020 23:33,56861468118,7/11/2020,,已送达,74.45,PayPal,,,,,0,75.95,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1598428945,7/7/2020 23:33,55561743495,7/11/2020,,已送达,69.07,信用卡支付,,,,,0.49,70.22,,,android,2.3.1,1.5,,0,0,自提,NY,0
1598724603,7/7/2020 23:34,53991419047,7/9/2020,,已送达,523.76,信用卡支付,,,,,0.48,540.61,11.98,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1600145073,7/7/2020 23:34,5226469665,7/9/2020,,已送达,130.4,信用卡支付,,,,,0.35,138.52,9.66,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1604130751,7/7/2020 23:35,58464624818,7/9/2020,,已送达,62.7,支付宝/微信,,,,,0,77.69,,,pc下单,,1.5,1.5,0,9.99,到家,NY,2
1596108087,7/7/2020 23:37,57281469141,7/12/2020,,已送达,227,信用卡支付,,,,,0,230.5,25.27,,pc下单,,1.5,,0,0,自提,DC,0
1603060474,7/7/2020 23:37,52660916972,7/11/2020,,已送达,160.22,PayPal,,,,,3.77,164.14,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603937668,7/7/2020 23:37,55791743544,7/12/2020,,已送达,84.67,信用卡支付,,,,,0,95.98,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597153537,7/7/2020 23:37,53562383318,7/9/2020,,已送达,69.36,信用卡支付,,,,,2.35,80.2,6.49,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1600224368,7/7/2020 23:38,53561714015,7/11/2020,FGG责任,已送达,184.67,信用卡支付,,,,,1.13,196.51,13.06,R-商品变质,ios,2.2.8,1.5,,0,9.99,到家,Boston,0
1595621237,7/7/2020 23:38,52941216235,7/11/2020,普通投诉,已送达,206.62,支付宝/微信,,,,,1.92,210.76,3.49,R-商品变质,ios,2.3.1,1.5,1.5,0,0,自提,OT,0
1603727780,7/7/2020 23:39,53885720880,7/11/2020,,已送达,225.66,信用卡支付,,,,,0,237.15,15.27,,pc下单,,1.5,,0,9.99,到家,Boston,0
1595704536,7/7/2020 23:41,53491778148,7/9/2020,,已送达,215.97,信用卡支付,,,,,0.73,225.03,5.98,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1598673651,7/7/2020 23:42,52031079266,7/11/2020,,已送达,157.56,PayPal,,,,,3.42,162.3,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1595205926,7/7/2020 23:42,57664675161,7/9/2020,普通投诉,已送达,162.8,余额支付,,,,,1.87,170.92,10.37,R-商品不符,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1595235029,7/7/2020 23:43,59491745676,7/9/2020,,已送达,115.08,信用卡支付,,,,,1.02,127.59,,,pc下单,,1.5,,0,9.99,到家,NY,0
1601499030,7/7/2020 23:45,56261448134,7/9/2020,,已送达,78.7,支付宝/微信,,,,,1.66,93.35,,,ios,2.3.0,1.5,1.5,0,9.99,到家,NY,0
1601249315,7/7/2020 23:45,52820138950,7/12/2020,,已送达,129.88,PayPal,,,,,1.77,143.02,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595855706,7/7/2020 23:45,58661734168,7/11/2020,,订单已取消【需要修改自提点和或时间 || 更改取货点】,109.52,PayPal,,,,,0,110.21,110.21,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1603178136,7/7/2020 23:46,59831225650,7/9/2020,,已送达,111.4,PayPal,,,,,0,112.24,2.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1599435209,7/7/2020 23:47,59421678851,7/11/2020,普通投诉,已送达,29.28,信用卡支付,,,,,0,31.94,1.79,R-商品变质,ios,2.3.1,1.5,,0,0,自提,OT,2
1601486879,7/7/2020 23:48,5567039627,7/15/2020,,已送达,69.18,信用卡支付,,,,,1.7,79.17,11.26,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1598086630,7/7/2020 23:50,52091788010,7/9/2020,,已送达,139.98,信用卡支付,,,,,9.13,158.32,5.98,,ios,2.3.1,,,0,9.99,到家,NY,0
1603821185,7/7/2020 23:50,53834728349,7/9/2020,,已送达,166.89,信用卡支付,,,,,5.1,173.49,13.98,,pc下单,,1.5,,0,0,自提,NY,0
1600742197,7/7/2020 23:52,55371830385,7/9/2020,,已送达,94.46,信用卡支付,,,,,0,105.05,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599162998,7/7/2020 23:52,57091753228,7/11/2020,,已送达,86.26,信用卡支付,,,,,0,87.57,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1601189351,7/7/2020 23:53,54031259277,7/9/2020,,已送达,148.66,信用卡支付,,,,,1.28,161.25,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1597323678,7/7/2020 23:53,53891773798,7/9/2020,,已送达,145.06,支付宝/微信,,,,,3.54,156.37,,,ios,2.3.1,1.5,1.5,5,9.99,到家,NY,0
1594774016,7/7/2020 23:53,53092918008,7/11/2020,,订单已取消【需要取消一件/多件商品 || 取消商品】,171.66,余额支付,,,,,1.12,184.03,184.03,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602636027,7/7/2020 23:54,54534713296,7/12/2020,,已送达,137.65,余额支付,,,,,0,150.5,7.27,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1596457878,7/7/2020 23:56,5999786408,7/9/2020,,已送达,96.3,信用卡支付,,,,,0.53,107.47,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597938790,7/7/2020 23:56,59560353739,7/9/2020,,已送达,122.52,余额支付,,,,,1.49,135.5,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598373403,7/7/2020 23:59,52726970919,7/9/2020,,已送达,87.64,PayPal,,,,,2.5,90.92,,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1595788620,7/7/2020 23:59,56591789992,7/9/2020,,已送达,87.11,信用卡支付,,,,,1.66,100.26,6.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1597817705,7/8/2020 0:01,52035283992,7/11/2020,,订单已取消【需要取消一件/多件商品 || 需要修改订单内容】,68.26,余额支付,,,,,2.41,74.17,74.17,,ios,2.3.1,1.5,,0,0,自提,OT,2
1601472510,7/8/2020 0:01,52378166685,7/11/2020,,已送达,412.89,信用卡支付,8,MA补赠品$8,,,0,421.38,30.51,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1601315413,7/8/2020 0:02,54624894166,7/11/2020,,已送达,56.69,信用卡支付,,,,,1.25,61.28,,,ios,2.3.1,1.5,,0,0,自提,OT,2
1597803976,7/8/2020 0:03,57386071312,7/11/2020,,已送达,207.74,余额支付,,,,,4.05,223.11,,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1602151860,7/8/2020 0:03,59577383815,7/12/2020,,已送达,50.12,信用卡支付,,,,,0.51,64.12,,,pc下单,,1.5,,0,9.99,到家,NY,2
1597196282,7/8/2020 0:06,55391472685,7/12/2020,,已送达,188.14,信用卡支付,,,,,0.08,199.01,11.98,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599387065,7/8/2020 0:07,55441085480,7/11/2020,,已送达,138.5,信用卡支付,,,,,6.03,156.02,,,pc下单,,1.5,,0,9.99,到家,NY,0
1601593807,7/8/2020 0:08,56850813505,7/11/2020,,已送达,488.05,信用卡支付,,,,,17.34,516.88,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1596182221,7/8/2020 0:08,59464634901,7/12/2020,,订单已取消【其他原因（请在下方文字框输入） || 要多买东西，重新下单】,74.74,余额支付,,,,,0,74.92,74.92,,ios,2.2.8,1.5,,0,0,自提,NY,0
1594321215,7/8/2020 0:08,56181820113,7/11/2020,,已送达,45.45,支付宝/微信,,,,,2,62.23,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,2
1601911225,7/8/2020 0:09,52541228273,7/11/2020,,已送达,83.24,支付宝/微信,,,,,5.47,101.52,,,ios,2.3.1,1.5,1.5,0,9.99,到家,OT,0
1602458914,7/8/2020 0:10,57631252039,7/18/2020,,已送达,145.59,信用卡支付,,,,,0.55,147.64,20.18,,ios,2.3.1,1.5,,0,0,自提,OT,0
1601160435,7/8/2020 0:12,54584520061,7/11/2020,,订单已取消【订单重复 || 加】,148.72,余额支付,,,,,4.98,155.2,155.2,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602757802,7/8/2020 0:14,59484722336,7/12/2020,,已送达,203.53,支付宝/微信,,,,,1.22,217.57,3.29,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1602540207,7/8/2020 0:15,57620144042,7/12/2020,,已送达,62.68,PayPal,,,,,0.47,64.92,7.54,,ios,2.2.8,,,0,0,自提,NY,2
1597609342,7/8/2020 0:20,58691760282,7/18/2020,,已送达,87.94,PayPal,,,,,0,96.43,,,pc下单,,1.5,,0,6.99,到家,NY,0
1597193903,7/8/2020 0:21,58841218862,7/11/2020,,已送达,112.93,信用卡支付,,,,,4.54,117.87,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1596319165,7/8/2020 0:23,5483476065,7/11/2020,,已送达,173.51,PayPal,,,,,1.62,186.47,4.09,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1594999421,7/8/2020 0:23,53924876578,7/11/2020,,已送达,69.4,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,0.26,65.31,,,ios,2.3.0,1.5,,0,0,自提,OT,0
1601886484,7/8/2020 0:26,59664612279,7/12/2020,,已送达,88.49,信用卡支付,,,,,3.32,92.26,,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1600759237,7/8/2020 0:29,54771873684,7/11/2020,,已送达,118.07,信用卡支付,,,,,0.63,130.07,6.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603345053,7/8/2020 0:30,59360860149,7/11/2020,,已送达,215.11,余额支付,,,,,0.91,224.32,3.09,,android,2.3.1,1.5,,0,6.99,到家,OT,0
1595317336,7/8/2020 0:34,52962627421,7/11/2020,,订单已取消【其他原因（请在下方文字框输入） || 需要添加一些商品】,92.93,信用卡支付,,,,,0.74,105.16,105.16,,pc下单,,1.5,,0,9.99,到家,NY,0
1599306993,7/8/2020 0:36,54063128102,7/12/2020,,已送达,70.03,PayPal,,,,,0.69,71.38,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600224725,7/8/2020 0:38,55785723610,7/11/2020,,已送达,107.51,信用卡支付,,,,,0,119,6.79,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1601815023,7/8/2020 0:39,55334730803,7/11/2020,,已送达,64.8,余额支付,,,,,1.71,79.8,4.19,,ios,2.3.0,1.5,,0,9.99,到家,NY,2
1595142969,7/8/2020 0:40,58334722410,7/12/2020,,订单已取消【需要取消一件/多件商品 || 添加商品】,139.75,支付宝/微信,,,,,0,142.75,142.75,,ios,2.3.1,1.5,1.5,0,0,自提,NY,0
